text,label
"전화 못 받아서 미안해
솔직히 전화할 때 나 그렇게 안 바빴는데
그냥 안 받았어
그렇게 안 우울했는데
안 받았어

그러고 보니까 우울해지네
역시 모든 이유가 우울해지는 이유인가봐
그 이유의 근원이 너가 되기도 하네
내가 아닌 너가",1
핏줄만 보면 그 윤곽대로 다 그어버리고 싶다,1
생드위치 한조각 먹었더니 빵구에서 옥수수냄새나네,0
"오늘은 진짜 죽고싶은 날이였다
원래도 별로 살고싶진 않았는데 오늘은 특히 더 그랬다",1
"힘들다 말해도 어느 누구 하나 나에게 제대로 된 관심을 보이는 이는 없었다. 많이 힘들구나. 힘든 일 있어? 밖에 나가서 산책하면 조금 낫더라.
아니, 정정하자면 나에게 위로의 손길을 내미는 사람들은 많았다. 나름의 경험을 토대로 정서적인 공감을 표하는 친구들도 많았다.
근데 나는 여전히 힘든걸. 중학생 때부터 지금까지 하루에도 수십 번씩 우울, 불안, 회피, 무기력, 분노의 감정이 스멀스멀 기어오르고 자격지심은 하늘을 찌른다.
우울이라는 감정은 아늑하고 따뜻해서 한번 경험하면 벗어나오지 않으려는게 사람 본성이라는 말을 들었다.
어쩌면 그게 맞는 말일지도 모르겠다. 자기객관화를 하는 것 보다는 세상을 미워하는 편이 더 쉽듯 말이다.
열심히도 살아보고, 꿈을 이루어나가는 성취감도 맛보고, 매일 1시간씩 걸어도 보고, 가끔씩 친한 친구들도 만나 얘기도 하고 가까운 곳으로 여행도 가고. 하루종일 잠만 자거나 유튜브만 보고 책만 읽어도 보고. 사랑하는 사람이랑 연애도 하고. 어떤 짓을 해도 순간적으로만 행복할 뿐 다시 우울해지고 슬퍼진다. 입꼬리를 올려서 웃는 표정을 보이는 건 나에게 너무나 힘든 일이 되어버렸다.
이게 지난 10년 동안 나라는 사람을 지배한 디폴트 감정이었다면 앞으로의 인생 또한 이와 비슷하게 살아가야 한다는 절망감에 한숨만 푹푹 내쉬게 된다.
원래 이런게 인생이라고? 고통을 느끼는 건 살아있다는 반증이라고? 나는 매일이 힘들고 힘들었다.
사람들은 내가 극단적인 선택을 하면 다음과 같이 말할 것이다. 공부가 뭐라고, 취업이 뭐라고. 쉬어가면서 하지. 안타깝다. 내가 네 말을 들어줬더라면.
공부와 취업이 중요하지 않으면 내 지난 10년은 어떻게 설명해야 하나요?
쉴 만큼 쉬어도 보고 열심히 소진해서 달려오기도 했지만 그럼에도 불구하고 저는 제 자신이 불행하다는 감정을 떨칠 수가 없어요.
그러니까 네 말을 들어줬더라면 따위의 자책도 하지 마세요.
제가 원하는 건 무한한 응원과 격려, 지지, 사랑, 토닥거림인데 어떻게 내가 아닌 타인이 나의 감정 쓰레기통이 되어가면서까지 내게 그런 것들을 제공해 주겠어요.
우리는 명백한 개인이자 절대 서로의 고통을 이해할 수 없는걸요.",1
"이거 웹엑스로 시험을 보는데
핸드폰으로 스캔할거면 컴퓨터로 웹엑스에 접속하라고 돼있던데 그럼 다들 컴퓨터로 접속하시는건가요??",0
"아프고 외로워
누가 나좀 안아줘",1
"5세력 모델 분석 과제도 점수있나요?
이 과제 끝나고 중간에 산업 바꿔도 된다고 했었나요?",0
"씨발 이제 그냥 다 그만두고 싶은데
과제는 과제대로 내 시간을 없애고
공부는 공부대로 내 인성을 깎아내고
기억은 기억대로 내 정신을 갉아먹고
아주 쌍으로 지랄을 한다
제발 셋 중 하나만이라도 지랄좀 그만해주면 안되겠니
심지어 팀플이라 내가 그만두면 팀플 피해가 막심해서 그만두지도 못하겠네",1
쪽지나 댓글로 연락주새요,0
"요새 왤케 어수선해요 ㅜ

제발 개념 좀 챙겨주세여",0
"중국과 북한은 우리의 적이고
미국을 비롯한 서방국은 우리의 영원한 동맹국입니다",0
많이 못 때렸더니 색도 별로고 크기도 작고..,1
"Please tell me Lord, oh what should I do",1
"결국 오징어 게임 안보고 평소 보고 싶던 애니 봐버렸네
난 갱생 불가능한 씹덕인가보다",0
"서울에 있는 박정신건강의학과 가보신 분들 계신가요? 괜찮으시다면 어떤지 알려주실 수 있을까요?
아니면 진료비 비싸지 않은 정신과라도 아시는 분 계신가요...?",1
"잠깐 잠들었는데 악몽을 꿨어 너무 무서웠어
아직도 심장이 쿵쾅거려
현실도 이미 충분히 악몽같은데 잘때 꿈 속에서만큼이라도 행복하면 안되는건가요? 나는 꿈 속에서도 괴로워야하는건가",1
손 황 황 vs 아즈문 타레미 자한바크시,0
20대 초반 여자분들! 꽃다발+카드가 좋을까요 아니면 무드등이 좋을까요?! 카카오톡 선물하기예요!,0
"생각해보면 나 좋다는 사람만 챙기면 될 일인데
너무 복잡하게 생각할 필요는 없었는데….ㅎ
힘드네요",1
"그냥 갑자기 눈물 펑펑나고

계속 날 왜 싫어할까 궁금하고

그런 생각에 사로잡히다보면

갑자기 심장이 두근거리고 통증이 와서

생각을 멈추기 위해 건물 밖으로 나선다",1
지금부턴 우리 재중 동포들이 한반도를 점령한다!,0
"기본급 9 + 일간 인센티브 3 + 주간 인센티브 3
ㅋㅋㅋㅋㅋㅋㅋ
물량이 얼마나 밀리는거야 대체",0
취업이 너무 힘들어..,1
질문 딱 하나만 받아주실 천사 계신가요..?,0
"이걸 우울증이라고 정의해야할지 슬럼프라고 해야할지 모르겠지만, 나는 고등학교때부터 자주 우울했었어..
그런 상황이 오면 공부가 손에 안잡히니까 이어폰으로 음악 틀으면서 자거나, 카페가서 기분전환하려고 했었거든.
그러다보니까 우울해지면 커피를 마시기 시작했어.
스누피처럼 카페인이 많은 커피를 마시면 기분이 몽롱해지는 게 좋았거든, 공부도 우울할때보다는 더 잘되고..
근데, 내가 공부하느라 커피를 점점 많이 마시게 되었어. (믹스커피 5~7개 먹은 날도 많아.. 모교 특성상 중간/기말고사는 밤샘이라서) 그러다 보니 원래는 그정도 마셔도 몸이 괜찮은 편이었는데, 이제는 한잔만 마셔도 밤에 4시는 되야 잘 수 있게 되어버렸어.. 하지만 여전히 기분이 안좋아지면 커피를 마시고, 커피를 마시면 밤에 잠을 못자서 더 우울해지고... 악순환이야... 또, 이제는 커피를 마시면 그 울렁거리는 게 생겨버려서 기분이 좋아지지도 않는데 습관적으로 커피를 찾게 되고.....

이제는 나도 어떻게 해야할지 모르겠어. 아직 진로도 안정해서, 정신과진료 기록이 악영향을 끼치는 진로를 선택할까봐 병원도 못가겠고, 약국에서 파는 약은 별로 효과를 못봤었고.. 커피(카페인)의 대체재를 찾고싶지만, 아직까지는 알코올밖에 못찾았는데, 그건 또 위험하니까..ㅠㅠㅠ",1
아프지 않게 죽고 싶다. 살기 싫은데 죽기도 아플까봐 무서워,1
랑 라면,0
"길을 가다가 잘못해서 빙판을 밟아 미끄러지면 대부분의 사람들이 넘어져있는 모습을 다른 사람들에게 보여주기 부끄러워 빨리 일어나려고 한대요 근데 부끄러움때문에 서둘러 일어나버리면 상처가 더 벌어지고 뼈에도 무리가 가서 더 아프대요

인생도 마찬가지래요 갑자기 어떤 일로, 어떤 사람때문에 기분이 갑자기 나빠지고 우울해진다면 대부분의 사람들이 억지로 밝은 척, 아무일 없는 척 한대요

하지만 빙판에서 넘어져 일어나지 못하면 누군가가 달려와 손을 내밀어주듯, 당신의 기분이 좋지 않고 우울해지더라도 그걸 알아챈 착한 친구들, 지인들이 당신을 위해 손을 내밀어 줄 거예요

만약 그럴 사람이 필요하시다면 제가 그 손 잡아드릴게요 ????",1
"마지막 학기가 끝났어
이제 난 대학생이라는 타이틀을 갖고 쉬기에도 눈치보이는 시기가 왔어
근데 상태가 일을 할 상태가 못돼,,",1
예산 경쟁한다고 하잖아 혹시 그러는 이유가 뭘까??,0
루피 많이 세졌다던데,0
스트레스 때문에 그런 것 같긴 한데 팔 다리 가슴 입술 그냥 온몸이 저리고 가슴이 엄청 빨리 뛰었다 돌아왔다 하는데 혹시 병원을 가봐야 할까요? 그냥 진정하면 괜찮을 것 같아서 심호흡하고 있는데 혹시나 해서 여쭤봅니다,0
난 이렇게 멈춰있는데 세상은 너무 빨리 흘러가네요... 왜 나만.. 나만... 꼼짝도 못하고,1
ㅋㅅㅋ,0
"죽어도 990 안나오고 980에서 멈춰있어.
이게 내 한계인가",0
ㅠㅠ,0
"살고자 하는 의욕이 아에 없는 사람들 있어?

친구들 만나보면 멋진것들 경험하고 나서 돈 많이 벌어야겠다
아니면 이때까지는 더 열심히 살아봐야지 이런 생각들 한다던데
나는 여행을 다녀봐도 사람을 만나봐도 도무지 살아갈 기분이 안 들어

어릴적에 한 못된 친구가 나한테 넌 왜 살아? 라고 무심코 질문했었는데
나도 그 이유를 당연히 모르고 억지로 살아지는 느낌이 들어서 매일 힘들어

다들 이런거야?",1
아아 나 어떡해야돼? 죽고싶어 죽고싶어 죽고싶어 너무죽고싶어 아아아아아아아아아 죽고싶어죽고싶어 죽고싶어 어떡하지어떡하지,1
갑자기...,0
ㅇ유연석 왜 안나오지..???,0
아니 긍정적인 생각 쓰려고 일기쓰기 시작했는데 감정쓰레기통노트됨 하..,1
내가 우울증인지 아닌지 궁금해. 아무도 내가 우울한지 모를듯 부모님도. 날 이해하려는 노력해주는 사람 아무도 없어 난 항상 이해하려고 공감하려고 애쓰는데…,1
마르지 않는 샘은 눈물샘,1
여기 없어지면 다른 데 또 생기겠지?? ㅠㅠ,1
"죽으면 어떤 느낌일까
꿈을 꾸는 느낌처럼 몽롱할까
그냥 지금과 똑같은데 하늘에 있는 느낌일까
정말 천국과 지옥 둘 중 하나일까
어떤 것이든 좋아",1
엽떡말고!!,0
"시험기간인데 집중이 안돼...미치겠어....
나는 왜이럴까...",1
"맨유 0:5 리버풀

출처:락싸

#오늘의스포츠",0
씹덕들은 본인이 씹덕인거 몰라?,0
그냥 아무곳이나 절하고 수 있으니깐 제발 아무곳이나 취업 시켜줘,0
절대 예쁘다고 안 해줌 내가 지금까지 본 이정도면 예쁘장한 거 맞냐는 식의 글 진짜 여러갠데 예쁜거 맞아라는 댓글 한번도 못 봄 근데 계속 질문함 그냥 질문하지마 여기 꼬인 애들 많기도 하고 박하기도 해서 니네 자존감 회복 못함,0
한시간째 이표정으로 강의 밀린 거 듣고있음,0
600주년 서브웨이 열었나요?,0
이거 사실임?,0
"너무너무 답답해
숨막혀",1
그냥 색깔 때문인지 모르겠는데 콜라나 사이다보다 더 나쁜 것 같음ㅋㅋㅋㄲ,0
"WA
기분 개쓰레기같아",1
우울증 약 거르지 마세요...,1
ㅏ10월중순다되가는데 모기가 뭔,0
"본인 소개 요약하자면 우울증있는 헌내기다.
힘든 아그들에게 도움이될까 모르겠는데 내 경험담 같은거야 읽어보삼

다른 사람이 나한테 똑똑하다 칭찬한다.
그러면 나는 어 고마워 같은 긍정적인 반응보다는 서로에게 부정적인 사고방식과 말을하게됨. 그 과정은.. 내 경험속 주위에 있던 나보다 똑똑한 사람들과 비교하며 상대적으로 내가 못난것에 너무 많이 생각하다 결국 나는 못났다는 신념을 가지고있게됨. 따라서 나는 결국 내 신념을 위해 상대의 말을 부정하며 내 경험을 근거로 나는 못났다는 신념을 입증시키게됨. 이 과정에서 나는 상대가 좀 무식하다거나 생각이 짧다는 인식을 상대에게 심어주게되어 상대에게 상처를 주고 결국 나는 내 생각에만 갇힌채 다른사람과 교감하며 성장하지 못하게됨.물론 내말이 틀린말은 아니다 팩트만 말한거니까. 하지만 상대가 한 말의 의도는 자신의 느낌그대로 한 칭찬인데 그 뜻을 헤아리진 못하고 오히려 열등감에 빠진채로 받아들이면 남에게 상처를 줄수있음. 그래서 경계해야할 점은
다른사람과 함께하려면 스스로 너무 많은 짐 걱정을 가지고 있으면 안됨. 과거의 빚을 진채로 살면 현실의 가치를 제대로 빛을 낼수없음. 노력해야할 점은 상대의 선의를 파악하도록 노력하고 과거의 상처는 적당히 드러내고 지금 순간의 것들을 생각하기.

위 내용은 내가 정신적으로 힘들다보니 건강한 정신을 위해 어떤식으로 살아야할지 고민하며 정리한 이야기들중 하나야. 내가 워낙 스스로 힘들게 하는 스타일이라 사는게 대체로 우울한데 가장 큰 삶의 목표는 나부터 정신적으로 건강해지고 다른 사람도 그렇게 됬음 좋겠다는거야 가능성이 있다면 심리학분야에서도 일해보고싶네 더 나에대한 이야길 하자면 아래에 좀더있어

난 정신과 상담같은건 받은적없지만 기억나는 어린시절부터 항상 외톨이로 살아왔다. 굳이 팩트를 이야기하면 친구는 여럿 사귀었어도 외톨이가 맞다고 느끼게되는 상황들 (예를들어 짝꿍정하기 시간에 혼자남겨짐 등등) 이 워낙많아서 스스로 열등감이 심하고 부끄러움도 많아 거의 폐인같은 피폐한 삶을 살았다. 사회성은 뒤에서 상위 1퍼정도라고 믿고있는데 무슨 검사에서 공감력같은게 거의 하위1퍼인가했던것도 같다 암튼 거의 킹 오브 찐따 급이여서 이젠 무의식적으로 최대한 사람들하고 멀리하고 사는게 고통받지않는 최선의 방법이라 여기고 살고있는 와중에 나름 심리공부를 하며 깨닫는 게 있어 적어봤다.",1
기분부전 확진받았네요ㅜ 저같은분 계신가요,1
"소개팅 받을 사람 ?
군필 27세 3학년 재산 34만 7500원 키 171",0
혼자있기힘들다...,1
"삼성병원
초진비 15만6천 나왔었는데
오늘은 18만이네 시부레 ㅋㅋ
돈 없어서 더 죽고싶다고ㅠㅠ",1
"몇달 전엔 정말 우울해서 미쳐버릴것같아서
상담 받아야지하고 마음을 먹었는데
또 요즘은 멀쩡한 것같아
내가 멀쩡한걸까
아님 우울을 못느끼는걸까
또 이러다 어느순간 우울해져서
바닥을 치면 내가 다시 일어설 수 있을까?
지금은 멀쩡해서 상담받으러가도
무슨 말을 해야할지도 잘 모를것같은데
예전엔 비관적인 생각하면
마음 한 구석이 찢어지는 느낌이었는데
요즘 아무것도 느껴지지 않아
상처받는 느낌도 슬픔도 없어 그냥 텅비었어
이런것도 상담해?",1
